Tahun,Provinsi,Kolom,Tingkat,Sumber Data,Uji Normalitas,Metode,Nilai Isi
2020,Jawa Timur,Lain(ton),1,"provinsi Jawa Timur, tahun 2020",p=0.0019,"median (distribusi tidak normal, Shapiro-Wilk)",2.315
2020,Jawa Timur,Lain(ton),1,"provinsi Jawa Timur, tahun 2020",p=0.0007,"median (distribusi tidak normal, Shapiro-Wilk)",2.315
2020,Jawa Timur,Lain(ton),1,"provinsi Jawa Timur, tahun 2020",p=0.0003,"median (distribusi tidak normal, Shapiro-Wilk)",2.315
2020,Jawa Timur,Lain(ton),1,"provinsi Jawa Timur, tahun 2020",p=0.0001,"median (distribusi tidak normal, Shapiro-Wilk)",2.315
2020,Jawa Timur,Lain(ton),1,"provinsi Jawa Timur, tahun 2020",p=0.0000,"median (distribusi tidak normal, Shapiro-Wilk)",2.315
2020,Jawa Timur,Lain(ton),1,"provinsi Jawa Timur, tahun 2020",p=0.0000,"median (distribusi tidak normal, Shapiro-Wilk)",2.315
2020,Jawa Timur,Lain(ton),1,"provinsi Jawa Timur, tahun 2020",p=0.0000,"median (distribusi tidak normal, Shapiro-Wilk)",2.315
2020,Banten,Lain(ton),1,"provinsi Banten, tahun 2020",tidak diuji,"nilai tunggal (hanya 1 data tersedia, mean = median)",69.3
2020,Banten,Lain(ton),1,"provinsi Banten, tahun 2020",p=nan,"median (distribusi tidak normal, Shapiro-Wilk)",69.3
2020,Bali,Lain(ton),1,"provinsi Bali, tahun 2020",p=0.3191,"mean (distribusi normal, Shapiro-Wilk)",1.2925
2020,Kalimantan Barat,Lain(ton),1,"provinsi Kalimantan Barat, tahun 2020",p=0.0024,"median (distribusi tidak normal, Shapiro-Wilk)",3.815
2020,Kalimantan Barat,Lain(ton),1,"provinsi Kalimantan Barat, tahun 2020",p=0.0003,"median (distribusi tidak normal, Shapiro-Wilk)",3.815
2020,Kalimantan Tengah,Lain(ton),1,"provinsi Kalimantan Tengah, tahun 2020",p=0.0012,"median (distribusi tidak normal, Shapiro-Wilk)",1.65
2020,Kalimantan Tengah,Lain(ton),1,"provinsi Kalimantan Tengah, tahun 2020",p=0.0002,"median (distribusi tidak normal, Shapiro-Wilk)",1.65
2020,Kalimantan Tengah,Lain(ton),1,"provinsi Kalimantan Tengah, tahun 2020",p=0.0000,"median (distribusi tidak normal, Shapiro-Wilk)",1.65
2020,Kalimantan Selatan,Lain(ton),1,"provinsi Kalimantan Selatan, tahun 2020",p=0.1196,"mean (distribusi normal, Shapiro-Wilk)",1.9457
2020,Kalimantan Selatan,Lain(ton),1,"provinsi Kalimantan Selatan, tahun 2020",p=0.0845,"mean (distribusi normal, Shapiro-Wilk)",1.9457
2020,Kalimantan Timur,Lain(ton),1,"provinsi Kalimantan Timur, tahun 2020",p=0.0091,"median (distribusi tidak normal, Shapiro-Wilk)",1.45
2020,Kalimantan Timur,Lain(ton),1,"provinsi Kalimantan Timur, tahun 2020",p=0.0011,"median (distribusi tidak normal, Shapiro-Wilk)",1.45
2020,Sulawesi Utara,Lain(ton),1,"provinsi Sulawesi Utara, tahun 2020",p=0.0038,"median (distribusi tidak normal, Shapiro-Wilk)",9.0
2020,Sulawesi Selatan,Lain(ton),1,"provinsi Sulawesi Selatan, tahun 2020",p=0.0150,"median (distribusi tidak normal, Shapiro-Wilk)",4.5
2020,Sulawesi Selatan,Lain(ton),1,"provinsi Sulawesi Selatan, tahun 2020",p=0.0061,"median (distribusi tidak normal, Shapiro-Wilk)",4.5
2020,Papua,Lain(ton),1,"provinsi Papua, tahun 2020",p=nan,"median (distribusi tidak normal, Shapiro-Wilk)",5.51
2020,Papua,Lain(ton),1,"provinsi Papua, tahun 2020",p=1.0000,"mean (distribusi normal, Shapiro-Wilk)",5.51
2020,Papua Barat,Lain(ton),2,"provinsi Papua Barat, semua tahun",p=0.1444,"mean (distribusi normal, Shapiro-Wilk)",2.765
2020,Papua Barat,Lain(ton),1,"provinsi Papua Barat, tahun 2020",tidak diuji,"nilai tunggal (hanya 1 data tersedia, mean = median)",2.765
2019,Aceh,Lain(ton),1,"provinsi Aceh, tahun 2019",p=0.0013,"median (distribusi tidak normal, Shapiro-Wilk)",8.16
2019,Sumatera Utara,Lain(ton),1,"provinsi Sumatera Utara, tahun 2019",p=0.2114,"mean (distribusi normal, Shapiro-Wilk)",1.825
2019,Sumatera Utara,Lain(ton),1,"provinsi Sumatera Utara, tahun 2019",p=0.2254,"mean (distribusi normal, Shapiro-Wilk)",1.825
2019,Sumatera Barat,Lain(ton),1,"provinsi Sumatera Barat, tahun 2019",p=0.0619,"mean (distribusi normal, Shapiro-Wilk)",5.582
2019,Sumatera Barat,Lain(ton),1,"provinsi Sumatera Barat, tahun 2019",p=0.1676,"mean (distribusi normal, Shapiro-Wilk)",5.582
2019,Sumatera Barat,Lain(ton),1,"provinsi Sumatera Barat, tahun 2019",p=0.2254,"mean (distribusi normal, Shapiro-Wilk)",5.582
2019,Sumatera Barat,Lain(ton),1,"provinsi Sumatera Barat, tahun 2019",p=0.2099,"mean (distribusi normal, Shapiro-Wilk)",5.582
2019,Sumatera Barat,Lain(ton),1,"provinsi Sumatera Barat, tahun 2019",p=0.1525,"mean (distribusi normal, Shapiro-Wilk)",5.582
2019,Riau,Lain(ton),1,"provinsi Riau, tahun 2019",p=nan,"median (distribusi tidak normal, Shapiro-Wilk)",41.75
2019,Sumatera Selatan,Lain(ton),1,"provinsi Sumatera Selatan, tahun 2019",p=0.0736,"mean (distribusi normal, Shapiro-Wilk)",82.7033
2019,Bengkulu,Lain(ton),1,"provinsi Bengkulu, tahun 2019",p=nan,"median (distribusi tidak normal, Shapiro-Wilk)",7.5
2019,Lampung,Lain(ton),1,"provinsi Lampung, tahun 2019",p=0.3384,"mean (distribusi normal, Shapiro-Wilk)",56.55
2019,Jawa Barat,Lain(ton),1,"provinsi Jawa Barat, tahun 2019",p=0.1026,"mean (distribusi normal, Shapiro-Wilk)",76.26
2019,Jawa Tengah,Lain(ton),1,"provinsi Jawa Tengah, tahun 2019",p=0.0000,"median (distribusi tidak normal, Shapiro-Wilk)",4.685
2019,Jawa Tengah,Lain(ton),1,"provinsi Jawa Tengah, tahun 2019",p=0.0000,"median (distribusi tidak normal, Shapiro-Wilk)",4.685
