combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
169,30,100,1.0,0.99,0.5,0.1,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
170,30,100,1.0,0.99,0.5,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
171,30,100,1.0,0.99,0.5,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
172,30,100,1.0,0.99,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
173,30,100,1.0,0.99,1.0,0.1,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
166,30,100,1.0,0.97,2.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
167,30,100,1.0,0.97,2.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
168,30,100,1.0,0.97,2.0,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
148,30,100,1.0,0.95,0.5,2.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
150,30,100,1.0,0.95,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
151,30,100,1.0,0.95,1.0,1.0,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
146,30,100,1.0,0.95,0.5,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
186,30,200,1.0,0.95,1.0,0.5,45.73551404044107,1.8109023506168638,0.5968503937007874,0.09006201320386106,0.24803149606299207,0,51.70401797744894
