combo_id,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,avg_final_objective,std_final_objective,avg_max_cluster_ratio,std_max_cluster_ratio,avg_boundary_ratio,n_imbalanced_runs,score_select
26,20,100,1.0,0.99,0.5,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
11,20,100,1.0,0.95,2.0,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
10,20,100,1.0,0.95,2.0,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
12,20,100,1.0,0.95,2.0,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
14,20,100,1.0,0.97,0.5,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
23,20,100,1.0,0.97,2.0,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
24,20,100,1.0,0.97,2.0,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
32,20,100,1.0,0.99,1.0,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
31,20,100,1.0,0.99,1.0,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
30,20,100,1.0,0.99,1.0,0.5,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
29,20,100,1.0,0.99,1.0,0.1,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
28,20,100,1.0,0.99,0.5,2.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
27,20,100,1.0,0.99,0.5,1.0,47.43976279168575,1.7937199346806854,0.6496062992125984,0.11079722267299438,0.18582677165354328,0,53.93582578381174
