combo_id,run,N_FIREFLIES,MAX_ITER_FA,ALPHA0,THETA,BETA0,GAMMA,seed,refine_iter,final_objective,max_cluster_ratio,boundary_ratio,is_imbalanced
98,5,25,100,1.0,0.99,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
99,1,25,100,1.0,0.99,0.5,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
99,2,25,100,1.0,0.99,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
99,3,25,100,1.0,0.99,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
99,4,25,100,1.0,0.99,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
99,5,25,100,1.0,0.99,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
100,1,25,100,1.0,0.99,0.5,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
100,2,25,100,1.0,0.99,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
100,3,25,100,1.0,0.99,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
100,4,25,100,1.0,0.99,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
100,5,25,100,1.0,0.99,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
101,1,25,100,1.0,0.99,1.0,0.1,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
101,2,25,100,1.0,0.99,1.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
101,3,25,100,1.0,0.99,1.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
101,4,25,100,1.0,0.99,1.0,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
101,5,25,100,1.0,0.99,1.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
102,1,25,100,1.0,0.99,1.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
102,2,25,100,1.0,0.99,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
102,3,25,100,1.0,0.99,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
102,4,25,100,1.0,0.99,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
102,5,25,100,1.0,0.99,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
103,1,25,100,1.0,0.99,1.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
103,2,25,100,1.0,0.99,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
103,3,25,100,1.0,0.99,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
103,4,25,100,1.0,0.99,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
103,5,25,100,1.0,0.99,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
104,1,25,100,1.0,0.99,1.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
104,2,25,100,1.0,0.99,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
104,3,25,100,1.0,0.99,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
104,4,25,100,1.0,0.99,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
104,5,25,100,1.0,0.99,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
105,1,25,100,1.0,0.99,2.0,0.1,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
105,2,25,100,1.0,0.99,2.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
105,3,25,100,1.0,0.99,2.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
105,4,25,100,1.0,0.99,2.0,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
105,5,25,100,1.0,0.99,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
106,1,25,100,1.0,0.99,2.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
106,2,25,100,1.0,0.99,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
106,3,25,100,1.0,0.99,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
106,4,25,100,1.0,0.99,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
106,5,25,100,1.0,0.99,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
107,1,25,100,1.0,0.99,2.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
107,2,25,100,1.0,0.99,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
107,3,25,100,1.0,0.99,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
107,4,25,100,1.0,0.99,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
107,5,25,100,1.0,0.99,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
108,1,25,100,1.0,0.99,2.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
108,2,25,100,1.0,0.99,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
108,3,25,100,1.0,0.99,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
108,4,25,100,1.0,0.99,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
108,5,25,100,1.0,0.99,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
109,1,25,200,1.0,0.95,0.5,0.1,43,27,48.376214764188724,0.5078740157480315,0.3188976377952756,False
109,2,25,200,1.0,0.95,0.5,0.1,44,30,45.37324758626843,0.7125984251968503,0.10236220472440945,False
109,3,25,200,1.0,0.95,0.5,0.1,45,21,49.48491554217312,0.7677165354330708,0.09055118110236221,False
109,4,25,200,1.0,0.95,0.5,0.1,46,23,44.67683202608592,0.5393700787401575,0.24015748031496062,False
109,5,25,200,1.0,0.95,0.5,0.1,47,18,48.250404021039664,0.7125984251968503,0.15354330708661418,False
110,1,25,200,1.0,0.95,0.5,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
110,2,25,200,1.0,0.95,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
110,3,25,200,1.0,0.95,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
110,4,25,200,1.0,0.95,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
110,5,25,200,1.0,0.95,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
111,1,25,200,1.0,0.95,0.5,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
111,2,25,200,1.0,0.95,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
111,3,25,200,1.0,0.95,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
111,4,25,200,1.0,0.95,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
111,5,25,200,1.0,0.95,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
112,1,25,200,1.0,0.95,0.5,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
112,2,25,200,1.0,0.95,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
112,3,25,200,1.0,0.95,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
112,4,25,200,1.0,0.95,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
112,5,25,200,1.0,0.95,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
113,1,25,200,1.0,0.95,1.0,0.1,43,22,47.98232570966495,0.5118110236220472,0.3228346456692913,False
113,2,25,200,1.0,0.95,1.0,0.1,44,102,34.08354387797651,0.41732283464566927,0.8503937007874016,False
113,3,25,200,1.0,0.95,1.0,0.1,45,200,34.82931076898779,0.47244094488188976,0.8779527559055118,False
113,4,25,200,1.0,0.95,1.0,0.1,46,142,44.50077038382244,0.531496062992126,0.23622047244094488,False
113,5,25,200,1.0,0.95,1.0,0.1,47,18,48.250404021039664,0.7125984251968503,0.15354330708661418,False
114,1,25,200,1.0,0.95,1.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
114,2,25,200,1.0,0.95,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
114,3,25,200,1.0,0.95,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
114,4,25,200,1.0,0.95,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
114,5,25,200,1.0,0.95,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
115,1,25,200,1.0,0.95,1.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
115,2,25,200,1.0,0.95,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
115,3,25,200,1.0,0.95,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
115,4,25,200,1.0,0.95,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
115,5,25,200,1.0,0.95,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
116,1,25,200,1.0,0.95,1.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
116,2,25,200,1.0,0.95,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
116,3,25,200,1.0,0.95,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
116,4,25,200,1.0,0.95,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
116,5,25,200,1.0,0.95,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
117,1,25,200,1.0,0.95,2.0,0.1,43,30,48.37621476418863,0.5078740157480315,0.3188976377952756,False
117,2,25,200,1.0,0.95,2.0,0.1,44,27,45.37324758626841,0.7125984251968503,0.10236220472440945,False
117,3,25,200,1.0,0.95,2.0,0.1,45,39,46.88062156429707,0.562992125984252,0.24015748031496062,False
117,4,25,200,1.0,0.95,2.0,0.1,46,24,45.37324758626843,0.7125984251968503,0.10236220472440945,False
117,5,25,200,1.0,0.95,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
118,1,25,200,1.0,0.95,2.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
118,2,25,200,1.0,0.95,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
118,3,25,200,1.0,0.95,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
118,4,25,200,1.0,0.95,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
118,5,25,200,1.0,0.95,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
119,1,25,200,1.0,0.95,2.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
119,2,25,200,1.0,0.95,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
119,3,25,200,1.0,0.95,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
119,4,25,200,1.0,0.95,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
119,5,25,200,1.0,0.95,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
120,1,25,200,1.0,0.95,2.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
120,2,25,200,1.0,0.95,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
120,3,25,200,1.0,0.95,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
120,4,25,200,1.0,0.95,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
120,5,25,200,1.0,0.95,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
121,1,25,200,1.0,0.97,0.5,0.1,43,21,46.68546540461638,0.515748031496063,0.3661417322834646,False
121,2,25,200,1.0,0.97,0.5,0.1,44,22,44.47218019744265,0.531496062992126,0.23622047244094488,False
121,3,25,200,1.0,0.97,0.5,0.1,45,18,49.48491554217311,0.7677165354330708,0.09055118110236221,False
121,4,25,200,1.0,0.97,0.5,0.1,46,56,44.27767249441298,0.5393700787401575,0.2440944881889764,False
121,5,25,200,1.0,0.97,0.5,0.1,47,18,48.25040402103968,0.7125984251968503,0.15354330708661418,False
122,1,25,200,1.0,0.97,0.5,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
122,2,25,200,1.0,0.97,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
122,3,25,200,1.0,0.97,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
122,4,25,200,1.0,0.97,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
122,5,25,200,1.0,0.97,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
123,1,25,200,1.0,0.97,0.5,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
123,2,25,200,1.0,0.97,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
123,3,25,200,1.0,0.97,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
123,4,25,200,1.0,0.97,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
123,5,25,200,1.0,0.97,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
124,1,25,200,1.0,0.97,0.5,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
124,2,25,200,1.0,0.97,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
124,3,25,200,1.0,0.97,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
124,4,25,200,1.0,0.97,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
124,5,25,200,1.0,0.97,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
125,1,25,200,1.0,0.97,1.0,0.1,43,31,48.37621476418865,0.5078740157480315,0.3188976377952756,False
125,2,25,200,1.0,0.97,1.0,0.1,44,29,45.37324758626838,0.7125984251968503,0.10236220472440945,False
125,3,25,200,1.0,0.97,1.0,0.1,45,30,46.880621564297066,0.562992125984252,0.24015748031496062,False
125,4,25,200,1.0,0.97,1.0,0.1,46,42,44.32715703950968,0.5354330708661418,0.2440944881889764,False
125,5,25,200,1.0,0.97,1.0,0.1,47,17,48.2504040210397,0.7125984251968503,0.15354330708661418,False
126,1,25,200,1.0,0.97,1.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
126,2,25,200,1.0,0.97,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
126,3,25,200,1.0,0.97,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
126,4,25,200,1.0,0.97,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
126,5,25,200,1.0,0.97,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
127,1,25,200,1.0,0.97,1.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
127,2,25,200,1.0,0.97,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
127,3,25,200,1.0,0.97,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
127,4,25,200,1.0,0.97,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
127,5,25,200,1.0,0.97,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
128,1,25,200,1.0,0.97,1.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
128,2,25,200,1.0,0.97,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
128,3,25,200,1.0,0.97,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
128,4,25,200,1.0,0.97,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
128,5,25,200,1.0,0.97,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
129,1,25,200,1.0,0.97,2.0,0.1,43,29,48.376214764188624,0.5078740157480315,0.3188976377952756,False
129,2,25,200,1.0,0.97,2.0,0.1,44,20,44.335215726684915,0.531496062992126,0.24015748031496062,False
129,3,25,200,1.0,0.97,2.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
129,4,25,200,1.0,0.97,2.0,0.1,46,19,44.46374717687898,0.5354330708661418,0.24015748031496062,False
129,5,25,200,1.0,0.97,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
130,1,25,200,1.0,0.97,2.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
130,2,25,200,1.0,0.97,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
130,3,25,200,1.0,0.97,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
130,4,25,200,1.0,0.97,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
130,5,25,200,1.0,0.97,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
131,1,25,200,1.0,0.97,2.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
131,2,25,200,1.0,0.97,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
131,3,25,200,1.0,0.97,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
131,4,25,200,1.0,0.97,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
131,5,25,200,1.0,0.97,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
132,1,25,200,1.0,0.97,2.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
132,2,25,200,1.0,0.97,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
132,3,25,200,1.0,0.97,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
132,4,25,200,1.0,0.97,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
132,5,25,200,1.0,0.97,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
133,1,25,200,1.0,0.99,0.5,0.1,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
133,2,25,200,1.0,0.99,0.5,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
133,3,25,200,1.0,0.99,0.5,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
133,4,25,200,1.0,0.99,0.5,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
133,5,25,200,1.0,0.99,0.5,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
134,1,25,200,1.0,0.99,0.5,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
134,2,25,200,1.0,0.99,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
134,3,25,200,1.0,0.99,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
134,4,25,200,1.0,0.99,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
134,5,25,200,1.0,0.99,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
135,1,25,200,1.0,0.99,0.5,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
135,2,25,200,1.0,0.99,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
135,3,25,200,1.0,0.99,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
135,4,25,200,1.0,0.99,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
135,5,25,200,1.0,0.99,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
136,1,25,200,1.0,0.99,0.5,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
136,2,25,200,1.0,0.99,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
136,3,25,200,1.0,0.99,0.5,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
136,4,25,200,1.0,0.99,0.5,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
136,5,25,200,1.0,0.99,0.5,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
137,1,25,200,1.0,0.99,1.0,0.1,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
137,2,25,200,1.0,0.99,1.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
137,3,25,200,1.0,0.99,1.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
137,4,25,200,1.0,0.99,1.0,0.1,46,15,44.50077038382145,0.531496062992126,0.23622047244094488,False
137,5,25,200,1.0,0.99,1.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
138,1,25,200,1.0,0.99,1.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
138,2,25,200,1.0,0.99,1.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
138,3,25,200,1.0,0.99,1.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
138,4,25,200,1.0,0.99,1.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
138,5,25,200,1.0,0.99,1.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
139,1,25,200,1.0,0.99,1.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
139,2,25,200,1.0,0.99,1.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
139,3,25,200,1.0,0.99,1.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
139,4,25,200,1.0,0.99,1.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
139,5,25,200,1.0,0.99,1.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
140,1,25,200,1.0,0.99,1.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
140,2,25,200,1.0,0.99,1.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
140,3,25,200,1.0,0.99,1.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
140,4,25,200,1.0,0.99,1.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
140,5,25,200,1.0,0.99,1.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
141,1,25,200,1.0,0.99,2.0,0.1,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
141,2,25,200,1.0,0.99,2.0,0.1,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
141,3,25,200,1.0,0.99,2.0,0.1,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
141,4,25,200,1.0,0.99,2.0,0.1,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
141,5,25,200,1.0,0.99,2.0,0.1,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
142,1,25,200,1.0,0.99,2.0,0.5,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
142,2,25,200,1.0,0.99,2.0,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
142,3,25,200,1.0,0.99,2.0,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
142,4,25,200,1.0,0.99,2.0,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
142,5,25,200,1.0,0.99,2.0,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
143,1,25,200,1.0,0.99,2.0,1.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
143,2,25,200,1.0,0.99,2.0,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
143,3,25,200,1.0,0.99,2.0,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
143,4,25,200,1.0,0.99,2.0,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
143,5,25,200,1.0,0.99,2.0,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
144,1,25,200,1.0,0.99,2.0,2.0,43,28,48.37621476418868,0.5078740157480315,0.3188976377952756,False
144,2,25,200,1.0,0.99,2.0,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
144,3,25,200,1.0,0.99,2.0,2.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
144,4,25,200,1.0,0.99,2.0,2.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
144,5,25,200,1.0,0.99,2.0,2.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
145,1,30,100,1.0,0.95,0.5,0.1,43,19,49.522104263542055,0.5393700787401575,0.2874015748031496,False
145,2,30,100,1.0,0.95,0.5,0.1,44,21,44.327157039509736,0.5354330708661418,0.2440944881889764,False
145,3,30,100,1.0,0.95,0.5,0.1,45,16,49.47219147298297,0.7598425196850394,0.0984251968503937,False
145,4,30,100,1.0,0.95,0.5,0.1,46,17,45.12934175318093,0.5590551181102362,0.2559055118110236,False
145,5,30,100,1.0,0.95,0.5,0.1,47,18,48.250404021039664,0.7125984251968503,0.15354330708661418,False
146,1,30,100,1.0,0.95,0.5,0.5,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
146,2,30,100,1.0,0.95,0.5,0.5,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
146,3,30,100,1.0,0.95,0.5,0.5,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
146,4,30,100,1.0,0.95,0.5,0.5,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
146,5,30,100,1.0,0.95,0.5,0.5,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
147,1,30,100,1.0,0.95,0.5,1.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
147,2,30,100,1.0,0.95,0.5,1.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
147,3,30,100,1.0,0.95,0.5,1.0,45,17,49.47219147298283,0.7598425196850394,0.0984251968503937,False
147,4,30,100,1.0,0.95,0.5,1.0,46,23,44.6768320260859,0.5393700787401575,0.24015748031496062,False
147,5,30,100,1.0,0.95,0.5,1.0,47,18,48.250404021039714,0.7125984251968503,0.15354330708661418,False
148,1,30,100,1.0,0.95,0.5,2.0,43,29,48.376214764188674,0.5078740157480315,0.3188976377952756,False
148,2,30,100,1.0,0.95,0.5,2.0,44,29,45.37324758626836,0.7125984251968503,0.10236220472440945,False
