Run,K-Means,FCM,FRCM,FA-FRCM
79,0.08658729411315905,0.053095880704039006,0.074316511404624,0.08302858361691617
80,0.09079383745463719,0.053095880704039006,0.04104165329060264,0.07596218929346195
81,0.08658729411315905,0.053095880704039006,0.04104165329060264,0.07596218929346195
82,0.05705574489748899,0.053095880704039006,0.06386022832974714,0.08302858361691617
83,0.05705574489748899,0.053095880704039006,0.074316511404624,0.03434631977920531
84,0.05994752573640934,0.053095880704039006,0.08302858361691617,0.04698842008323063
85,0.0978594119207202,0.053095880704039006,0.074316511404624,0.04698842008323063
86,0.05349454632791246,0.053095880704039006,0.074316511404624,0.04698624993509349
87,0.05705574489748899,0.053095880704039006,0.074316511404624,0.08302858361691617
88,0.06448338292070921,0.053095880704039006,0.08302858361691617,0.05967375732777056
89,0.05620246728953738,0.053095880704039006,0.074316511404624,0.04698624993509349
90,0.05994752573640934,0.053095880704039006,0.08302858361691617,0.03434631977920531
91,0.08658729411315905,0.053095880704039006,0.04104165329060264,0.04698624993509349
92,0.07596218929346195,0.053095880704039006,0.08302858361691617,0.05620246728953738
93,0.07303550461813933,0.053095880704039006,0.08302858361691617,0.08302858361691617
94,0.053835569438100236,0.053095880704039006,0.0730552613126647,0.03434631977920531
95,0.07819871688647177,0.053095880704039006,0.08302858361691617,0.05620246728953738
96,0.09147358324869449,0.053095880704039006,0.03572377744452788,0.06717485056761854
97,0.053986896495540566,0.053095880704039006,0.074316511404624,0.04698842008323063
98,0.05620246728953738,0.053095880704039006,0.04104165329060264,0.07596218929346195
99,0.08658729411315905,0.053095880704039006,0.074316511404624,0.03434631977920531
100,0.08658729411315905,0.053095880704039006,0.04104165329060264,0.07596218929346195
