Run,K-Means,FCM,FRCM,FA-FRCM
47,0.27023689277586505,-0.05332322965209854,0.30620561565133003,0.27389608437670115
48,0.3115649300184073,-0.05332322965209854,0.15299893444988102,0.2620618779532234
49,0.1632175391542161,-0.044079282099342094,0.32568256708092913,0.2756465377835414
50,0.18221443133444346,-0.044079282099342094,0.20149156413499897,0.15366311994669224
51,0.2762582761955296,-0.044079282099342094,0.31508081944085287,0.1324291241923619
52,0.19373403515429188,-0.044079282099342094,0.19980314882716713,0.15366311994669224
53,0.2838712303423354,-0.044079282099342094,0.2000428115604672,0.3137755738774639
54,0.1815765839413775,-0.044079282099342094,0.2005346351838395,0.28501090335633067
55,0.16886281705578315,-0.044079282099342094,0.20149156413499897,0.15366311994669224
56,0.20038412028685948,-0.044079282099342094,0.19980314882716713,0.27389608437670115
57,0.19567164594290629,-0.05332322965209854,0.20149156413499897,0.1324291241923619
58,0.18431492108594874,-0.044079282099342094,0.20149156413499897,0.15366311994669224
59,0.18262510379326155,0.016425954759138897,0.19980314882716713,0.12583448250442492
60,0.2704115092119228,-0.044079282099342094,0.2005346351838395,0.11623939339972937
61,0.18101865847806467,-0.05332322965209854,0.19980314882716713,0.16097137403526177
62,0.27382674639166793,-0.044079282099342094,0.20229700301771342,0.12843899872602169
63,0.31951537316057604,-0.044079282099342094,0.32568256708092913,0.27389608437670115
64,0.18929473887997297,-0.2258352221623931,0.2000428115604672,0.12843899872602169
65,0.29895303658436306,-0.044079282099342094,0.31508081944085287,0.11623939339972937
66,0.2720632694778134,-0.044079282099342094,0.32568256708092913,0.28501090335633067
67,0.18221443133444346,0.016425954759138897,0.19980314882716713,0.30826416331225803
68,0.2604260283238208,-0.044079282099342094,0.30620561565133003,0.30826416331225803
69,0.26845301833679186,-0.044079282099342094,0.30696322362425527,0.2515418786928117
70,0.2709980444905678,-0.05332322965209854,0.30620561565133003,0.15588263448629963
71,0.2650827604080027,-0.044079282099342094,0.27483965350122347,0.2764398815775671
72,0.23595142321500398,-0.044079282099342094,0.2887152696216852,0.15366311994669224
73,0.1815765839413775,-0.05332322965209854,0.20229700301771342,0.11623939339972937
74,0.18691727171005823,-0.044079282099342094,0.32568256708092913,0.15588263448629963
75,0.28744479911836635,-0.044079282099342094,0.1897561038779831,0.30826416331225803
76,0.2458383389075403,-0.044079282099342094,0.27724451824426716,0.15588263448629963
77,0.1589527784671535,-0.044079282099342094,0.19980314882716713,0.12843899872602169
78,0.2743719609156019,-0.044079282099342094,0.31508081944085287,0.2756465377835414
79,0.19078754387301802,-0.044079282099342094,0.19980853018304381,0.30826416331225803
80,0.25356924150531124,-0.05332322965209854,0.31508081944085287,0.2756465377835414
81,0.2691072533275178,-0.2258352221623931,0.30620561565133003,0.2756465377835414
82,0.19833210844119625,0.016425954759138897,0.18889640437342747,0.30826416331225803
83,0.18101865847806467,-0.044079282099342094,0.20149156413499897,0.27389608437670115
84,0.1632175391542161,-0.044079282099342094,0.32568256708092913,0.12843899872602169
85,0.19873011882462754,-0.044079282099342094,0.20149156413499897,0.1324291241923619
86,0.19820225596365,-0.05332322965209854,0.20149156413499897,0.15366311994669224
87,0.1879768123460574,-0.044079282099342094,0.20149156413499897,0.30826416331225803
88,0.1818758397381973,0.03885448070756233,0.32568256708092913,0.2667415764088296
89,0.2838712303423354,-0.044079282099342094,0.19980853018304381,0.15366311994669224
90,0.1632175391542161,0.016425954759138897,0.32568256708092913,0.27389608437670115
91,0.27295087966884374,-0.044079282099342094,0.30620561565133003,0.15366311994669224
92,0.22221172780421433,-0.044079282099342094,0.32568256708092913,0.28501090335633067
93,0.16854180615500028,-0.044079282099342094,0.32568256708092913,0.30826416331225803
94,0.1338375436057132,-0.044079282099342094,0.19998578633409284,0.27389608437670115
95,0.31951537316057604,-0.05332322965209854,0.32568256708092913,0.28501090335633067
96,0.2557879060848395,-0.05332322965209854,0.28116449371077096,0.25038345845369
97,0.1497781865658819,-0.044079282099342094,0.19980314882716713,0.11623939339972937
98,0.2815398101057865,-0.044079282099342094,0.31508081944085287,0.2756465377835414
99,0.19257355725219968,-0.044079282099342094,0.19980314882716713,0.27389608437670115
100,0.2709980444905678,-0.0008538771279628696,0.30620561565133003,0.2756465377835414
